,age,fnlwgt,education-num,capital-gain,capital-loss,hours-per-week,workclass_Private,marital-status_Non-Married,occupation_Other,relationship_Non-Husband,race_White,sex_Male,native-country_US,income
469,0.1780821917808219,0.07189291766878761,0.8,0.0,0.0,0.1530612244897959,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1
470,,,,,,,,,,,,,,0
471,,,,,,,,,,,,,,0
472,,,,,,,,,,,,,,0
473,,,,,,,,,,,,,,0
474,0.6849315068493149,0.02511036015465643,0.6666666666666666,0.0,0.0,0.2346938775510204,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1
475,0.3972602739726027,0.18057525970577393,0.8,0.0,0.0,0.39795918367346933,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1
476,,,,,,,,,,,,,,0
477,,,,,,,,,,,,,,0
478,,,,,,,,,,,,,,0
479,,,,,,,,,,,,,,0
480,,,,,,,,,,,,,,0
481,,,,,,,,,,,,,,0
482,,,,,,,,,,,,,,0
483,,,,,,,,,,,,,,0
484,,,,,,,,,,,,,,0
485,,,,,,,,,,,,,,0
486,,,,,,,,,,,,,,0
487,,,,,,,,,,,,,,0
488,0.3835616438356165,0.10292974497924721,0.8,0.0,0.0,0.39795918367346933,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1
489,,,,,,,,,,,,,,0
490,,,,,,,,,,,,,,0
491,,,,,,,,,,,,,,0
492,0.2465753424657534,0.013486772003531525,0.7333333333333334,0.0,0.0,0.6020408163265305,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1
493,,,,,,,,,,,,,,0
494,,,,,,,,,,,,,,0
495,,,,,,,,,,,,,,0
496,,,,,,,,,,,,,,0
497,,,,,,,,,,,,,,0
498,,,,,,,,,,,,,,0
499,,,,,,,,,,,,,,0
